occupation_construction_rate,occupation_public_rate,occupation_education_rate,occupation_manufacturing_rate,occupation_arts_rate,travel_time_average,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,incentive_nonresidential_state_level,feedin_tariff,sales_tax,cooling_design_temperature,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,diversity,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,household_count,housing_unit_count,housing_unit_occupied_count,education_college_rate,race_white_rate,race_black_africa_rate,race_asian_rate,earth_temperature_amplitude,relative_humidity,atmospheric_pressure,elevation,total_area,land_area,number_of_solar_system_per_household,solar_panel_area_divided_by_area,solar_panel_area_per_capita
0.062992126,0.018110236,0.122047244,0.263779528,0.178740157,17,0.224358974,0.506410256,0.15018315,0.043040293,0.044871795,0.031135531,3,0,0,30.61,0.586179508,0.413820492,0,0,7005,129459,137586,0.548537503,0.150823461,0.149089858,0.029471251,0.017624964,1259,1486,1259,0.182036503,0.358277954,0.56515458,0.002889338,16.77,0.667,99.2,229,1.392184,1.392184,0.000794281,6.921203153,0.002784047
0.025664115,0,0.157586673,0.339936965,0.080144079,21,0.183830606,0.346968239,0.24879692,0.108758422,0.02213667,0.054860443,3,0,0,31.39,0.230708035,0.757756563,0.005568815,0,7005,129459,137586,0.507165108,0.099226804,0.143685567,0.010631443,0.049774485,2514,2715,2514,0.311825257,0.565238402,0.415914948,0,16.52,0.667,100,154,56.08728,49.89545,0.00159109,1.870079539,0.016895566
0.063485477,0.043568465,0.161825726,0.212863071,0.098340249,26,0.082677165,0.209536308,0.305774278,0.204724409,0.126421697,0.05424322,3,0,0,30.65,0.408229311,0.529819695,0,0.055940823,7005,129459,137586,0.411033132,0.083196587,0.130948474,0.019527404,0.051361995,2163,2724,2163,0.266376663,0.721529373,0.261076469,0.000820479,16.89,0.671,99.1,237,66.85378,66.41187,0,0,0
0.027740189,0.077807848,0.225981055,0.183355886,0.033829499,27,0.014114326,0.475652788,0.194071983,0.091743119,0.127734651,0.077628793,3,0,0,30.61,0.115207373,0.841474654,0.010138249,0.011981567,7005,129459,137586,0.236927411,0.046946815,0.118516087,0.010177282,0.040052528,1085,1210,1085,0.265788278,0.870321733,0.058108995,0.023309258,16.77,0.667,99.2,229,27.19111,23.3687,0,0,0
0.075113122,0.013574661,0.264253394,0.17918552,0.087782805,34,0,0.225716929,0.376503238,0.161887142,0.121184089,0.071230342,3,0,0,30.61,0.235582822,0.732515337,0,0.03190184,7005,129459,137586,0.352256912,0.124467178,0.125745951,0.002557545,0.029838022,815,1008,815,0.267904509,0.777067349,0.209292413,0,16.77,0.667,99.2,229,72.06949,59.59015,0,0,0
0.040695377,0.02647175,0.315290399,0.231924141,0.092453576,21,0.158293461,0.494417863,0.177432217,0.055023923,0.051036683,0.019936204,3,0,0,30.61,0.278695652,0.721304348,0,0,7005,129459,137586,0.541558097,0.113984169,0.138610378,0.004925242,0.038522427,2300,2775,2300,0.337506805,0.585048373,0.335444151,0.05646438,16.77,0.667,99.2,229,8.664901,7.475525,0.00173913,12.59823722,0.019201843
0.077035592,0.049244271,0.197464651,0.28668942,0.092150171,20,0.189092762,0.424057085,0.159531091,0.117737003,0.037206932,0.068297655,3,0,0,30.61,0.359570662,0.640429338,0,0,7005,129459,137586,0.544331933,0.120535714,0.159651361,0.015093537,0.047193878,1677,1875,1677,0.315986395,0.496386054,0.456420068,0.014243197,16.77,0.667,99.2,229,2.92892,2.923865,0.001192606,19.27927058,0.012004133
0.04077318,0.051041981,0.200543642,0.275445485,0.053156146,22,0.12819713,0.370243294,0.231441048,0.130380536,0.083905178,0.04834685,3,0,0,30.65,0.201275691,0.798724309,0,0,7005,129459,137586,0.525529544,0.122137405,0.123878398,0.01807955,0.030802196,2822,3052,2822,0.291266376,0.620061604,0.295567162,0.035891255,16.89,0.671,99.1,237,32.81326,32.74931,0.000708717,0.510315088,0.002242547
0.049497293,0.090487239,0.24516628,0.115235886,0.068832173,28,0.033070866,0.212598425,0.409448819,0.203149606,0.074015748,0.04015748,3,0,0,31.13,0.221633086,0.727465536,0,0.050901379,7005,129459,137586,0.181447893,0.125544267,0.06712627,0.009071118,0.046081277,943,1042,943,0.279190451,0.900217707,0.089985486,0.007619739,16.4,0.67,100.1,151,60.62814,60.43225,0,0,0
0.020661157,0.06257379,0.30755608,0.220779221,0.063164109,22,0.234600262,0.485583224,0.061598952,0.033420708,0.091087811,0.041284404,3,0,0,30.61,0.289544236,0.699731903,0,0.004691689,7005,129459,137586,0.118491938,0.067497404,0.062564901,0.047767394,0.084371755,1492,1603,1492,0.342142857,0.937954309,0.038161994,0.001298027,16.77,0.667,99.2,229,13.83598,11.36833,0.001340483,2.995842464,0.010760752
0.094852941,0.074264706,0.231617647,0.101470588,0.135294118,23,0.078728236,0.461014383,0.225586677,0.074943225,0.068887207,0.078728236,3,0,0,30.96,0.127497621,0.867745005,0,0,7005,129459,137586,0.363101869,0.081099196,0.107573727,0.00536193,0.0519437,1051,1193,1051,0.299800797,0.766085791,0.223525469,0.001005362,15.31,0.693,101,74,40.17125,38.94945,0,0,0
0.015298158,0.031220731,0.303777708,0.070871058,0.120824227,17,0.338709677,0.422786548,0.030199039,0.067261496,0.094028826,0.03809197,3,0,0,30.96,0.15459551,0.84540449,0,0,7005,129459,137586,0.422159913,0.261575542,0.157173665,0.013446657,0.04921984,2361,2709,2361,0.294504462,0.738678168,0.171254599,0.026385894,15.31,0.693,101,74,8.076937,7.874809,0.000847099,5.988701949,0.006136036
0.108448928,0.022698613,0.269440942,0.037410677,0.103404792,26,0.26826087,0.423478261,0.103913043,0.066956522,0.063913043,0.023043478,3,0,0,30.96,0.113626655,0.848355404,0,0,7005,129459,137586,0.390771895,0.0978173,0.128051738,0.03039612,0.053193209,2341,2681,2341,0.382941028,0.745513339,0.230234438,0.003880356,15.31,0.693,101,74,6.664162,6.30349,0.000854336,8.993428488,0.009690164
0.130167106,0.072119613,0.336851363,0.054529464,0.060686016,25,0.041329739,0.574123989,0.177897574,0.101527403,0.032345013,0.014375562,3,0,0,30.96,0.138655462,0.816176471,0.014705882,0.012605042,7005,129459,137586,0.19591161,0.080703156,0.092688773,0.007590891,0.031562125,952,1099,952,0.341195831,0.890930883,0.101478226,0,15.31,0.693,101,74,62.55315,59.6926,0.00105042,0.194167149,0.004852484
0.047043591,0.018990073,0.264134657,0.079844627,0.071644368,20,0.122862286,0.54770477,0.155265527,0.059855986,0.041854185,0.059405941,3,0,0,30.96,0.109051254,0.86259542,0,0.010359869,7005,129459,137586,0.181229223,0.105923805,0.08412244,0.02312266,0.047566615,1834,1936,1834,0.316361378,0.901343316,0.078176613,0.006386259,15.31,0.693,101,74,57.87057,56.05642,0,0,0
0.03942896,0.080897349,0.193745751,0.111488783,0.191026513,17,0.193150685,0.621232877,0.046575342,0.047945205,0.064383562,0.019178082,3,0,0,30.96,0.127118644,0.863877119,0,0,7005,129459,137586,0.286247505,0.123195876,0.094845361,0.013917526,0.01443299,1888,2179,1888,0.187888707,0.122680412,0.835051546,0.002920962,15.31,0.693,101,74,5.567545,5.43819,0,0,0
0.085629921,0.025590551,0.107283465,0.094488189,0.068897638,24,0.22334004,0.407444668,0.180080483,0.078470825,0.030181087,0.012072435,3,0,0,30.96,0.181621622,0.816216216,0,0,7005,129459,137586,0.228801909,0.080513419,0.173473357,0.010890704,0.041618047,925,1095,925,0.210495283,0.873978996,0.078957604,0,15.31,0.693,101,74,41.18781,39.75438,0,0,0
0.078355812,0.030828516,0.251123956,0.079640334,0.057161207,18,0.163750875,0.453463961,0.169349195,0.164450665,0.021693492,0.027291812,3,0,0,30.96,0.06167057,0.869633099,0,0,7005,129459,137586,0.475540775,0.059589239,0.16112236,0.032108765,0.035869251,1281,1494,1281,0.251068791,0.678044547,0.241249638,0.080705814,15.31,0.693,101,74,37.70897,36.04637,0.00156128,1.472536217,0.016062431
0.085106383,0.030037547,0.176470588,0.096996245,0.104505632,18,0.234165067,0.442098528,0.134996801,0.030070377,0.135636596,0.019193858,3,0,0,30.96,0.082998661,0.910977242,0,0,7005,129459,137586,0.630900083,0.058641338,0.122651249,0.007226925,0.019409457,1494,2028,1494,0.300303337,0.3836465,0.451373116,0,15.31,0.693,101,74,8.9887,8.798868,0.000669344,2.173716619,0.004034459
0.109339408,0.058314351,0.162186788,0.060136674,0.108883827,35,0.053789731,0.209779951,0.138386308,0.126161369,0.298288509,0.136919315,3,0,0,30.65,0.496453901,0.503546099,0,0,7005,129459,137586,0.153157833,0.095888044,0.110573601,0.008638563,0.032826538,1974,2152,1974,0.284032165,0.918279198,0.057532827,0,16.89,0.671,99.1,237,26.28927,26.02732,0,0,0
0.044142615,0.051782683,0.122241087,0.177419355,0.078098472,24,0.134782609,0.286086957,0.237391304,0.135652174,0.13826087,0.06173913,3,0,0,30.65,0.456541629,0.536139067,0,0,7005,129459,137586,0.444142662,0.091671846,0.147917961,0.014916097,0.055624612,1093,1511,1093,0.197060175,0.301429459,0.681789932,0.005282784,16.89,0.671,99.1,237,6.958245,6.808231,0.000914913,1.274517156,0.002755874
0.104395604,0.051282051,0.143467643,0.133699634,0.024420024,35,0.047650563,0.197220384,0.230972866,0.158173395,0.189940437,0.144937128,3,0,0,30.65,0.430397727,0.532670455,0.004261364,0.024147727,7005,129459,137586,0.119911724,0.079312115,0.089579055,0.005390144,0.06724846,1408,1575,1408,0.245398773,0.937371663,0.027464066,0,16.89,0.671,99.1,237,44.77745,43.66618,0,0,0
0.063424947,0.053382664,0.22832981,0.111522199,0.181289641,21,0.179733333,0.288533333,0.326933333,0.062933333,0.0656,0.045333333,3,0,0,30.65,0.588773642,0.411226358,0,0,7005,129459,137586,0.497217633,0.135991262,0.109958129,0.01602039,0.031858729,1639,2475,1639,0.191540066,0.361733115,0.609503004,0,16.89,0.671,99.1,237,4.481113,4.466442,0,0,0
0.06660542,0.114377584,0.142857143,0.133210841,0.071658245,31,0.06407767,0.221359223,0.227669903,0.195145631,0.160194175,0.1,3,0,0,30.65,0.566229369,0.415996614,0,0.017774016,7005,129459,137586,0.42018828,0.065148136,0.115641924,0.012265053,0.050812361,2363,2716,2363,0.279430514,0.729372412,0.216788786,0.019114368,16.89,0.671,99.1,237,34.94788,34.58409,0.000423191,0.920755259,0.005125588
0.011597456,0.036288814,0.241301908,0.150018706,0.063224841,26,0.147931304,0.332552693,0.149492584,0.113973458,0.166276347,0.071818891,3,0,0,30.65,0.621218075,0.378781925,0,0,7005,129459,137586,0.587877217,0.074938195,0.137978986,0.006953028,0.059950556,2545,2829,2545,0.324723247,0.519777503,0.370673671,0.055160692,16.89,0.671,99.1,237,12.62333,12.44419,0.005108055,38.06324109,0.074240552
0.008330028,0.065846886,0.315747719,0.243950813,0.087266958,27,0.144529673,0.261203068,0.100928543,0.214775939,0.208316512,0.05329027,3,0,0,30.65,0.432443532,0.549897331,0,0.017659138,7005,129459,137586,0.547139363,0.125759007,0.188368641,0.004992579,0.022129267,2435,2974,2435,0.284123171,0.423289704,0.521522062,0,16.89,0.671,99.1,237,12.16775,12.02797,0.001232033,5.988611864,0.009832402
0.083905416,0.036613272,0.279176201,0.225019069,0.139588101,23,0.063643596,0.343675418,0.222752586,0.272076372,0.077963405,0.019888624,3,0,0,30.65,0.497933884,0.482093664,0.004820937,0.008264463,7005,129459,137586,0.488854752,0.121280525,0.15596142,0.01374923,0.023394213,1452,1976,1452,0.167618408,0.327518982,0.63492715,0,16.89,0.671,99.1,237,2.41855,2.397285,0.000688705,10.29642436,0.005110285
0.070548712,0.021276596,0.159014558,0.201567749,0.171332587,24,0.074332172,0.37514518,0.167247387,0.176538908,0.18583043,0.011614402,3,0,0,30.65,0.668859649,0.311403509,0.005482456,0.005482456,7005,129459,137586,0.519417918,0.089596446,0.121436505,0.003332099,0.041836357,912,1124,912,0.237190558,0.572750833,0.389855609,0.005183265,16.89,0.671,99.1,237,4.116738,4.085403,0.001096491,4.060477979,0.006188791
0.016514806,0.048405467,0.218109339,0.082574032,0.028473804,25,0.226971704,0.344972908,0.102347983,0.111980734,0.114388922,0.051776039,3,0,0,30.65,0.696377228,0.303622772,0,0,7005,129459,137586,0.206630532,0.062611351,0.11784169,0.015780097,0.053703232,1739,1899,1739,0.373814734,0.885721558,0.093153474,0.012216849,16.89,0.671,99.1,237,4.345729,4.296237,0.001150086,10.80687928,0.01195311
0.097214637,0.060622611,0.21572911,0.194975423,0.016384489,40,0.037201555,0.251526929,0.111049417,0.209883398,0.203220433,0.084397557,3,0,0,30.65,0.297008547,0.631944444,0,0.058226496,7005,129459,137586,0.234903516,0.038983708,0.089992242,0.015515904,0.05799069,1872,2080,1872,0.240967056,0.868696664,0.10007758,0,16.89,0.671,99.1,237,32.57316,32.03754,0.000534188,1.287605139,0.008134478
0.023487962,0.100998238,0.304756312,0.083088667,0.03758074,26,0.158409786,0.302446483,0.18440367,0.083486239,0.188990826,0.029357798,3,0,0,30.65,0.655098935,0.335159817,0,0.009741248,7005,129459,137586,0.415145328,0.083275583,0.129013629,0.033726034,0.06006006,3285,3615,3285,0.288322425,0.713790714,0.274428274,0.003580504,16.89,0.671,99.1,237,13.89117,13.6279,0.00304414,16.92244244,0.027150904
0.077464789,0.156338028,0.286619718,0.188732394,0.050704225,21,0.125271542,0.398986242,0.190441709,0.18102824,0.070238957,0.034033309,3,0,0,30.87,0.151097179,0.790595611,0.023197492,0.030094044,7005,129459,137586,0.459764398,0.123560209,0.086125654,0.001832461,0.029842932,1595,1829,1595,0.285943775,0.67408377,0.291099476,0.001570681,16.27,0.676,100.4,125,53.07862,52.12115,0,0,0
0.062599049,0.134706815,0.282091918,0.075277338,0.01822504,27,0.20819398,0.37458194,0.098662207,0.088628763,0.079431438,0.089464883,3,0,0,30.87,0.205547653,0.770981508,0.008534851,0.007112376,7005,129459,137586,0.3547338,0.094701583,0.134591961,0.040499391,0.049939099,1406,1848,1406,0.23022185,0.776187576,0.206455542,0,16.27,0.676,100.4,125,62.05451,61.23548,0.000711238,0.840818127,0.015888111
0.058263971,0.149821641,0.246135553,0.12960761,0.03686088,27,0.053204353,0.466747279,0.302297461,0.045949214,0.039903265,0.009673519,3,0,0,30.87,0.085155351,0.866513234,0,0.039125432,7005,129459,137586,0.341721897,0.064857406,0.092456302,0.012879485,0.048298068,869,1066,869,0.160305344,0.787948482,0.192732291,0,16.27,0.676,100.4,125,94.67178,93.90795,0,0,0
0.035714286,0.141666667,0.320238095,0.076190476,0.042857143,26,0.079613993,0.343787696,0.183353438,0.172496984,0.153196622,0.05548854,3,0,0,30.87,0.091016548,0.880614657,0,0.028368794,7005,129459,137586,0.282835828,0.112077789,0.07778915,0.0209826,0.068577277,846,1059,846,0.233576642,0.833674514,0.148413511,0.002558854,16.27,0.676,100.4,125,135.2487,132.9826,0,0,0
0.094629156,0.166240409,0.186700767,0.172634271,0.016624041,29,0.090418354,0.164642375,0.240215924,0.238866397,0.18488529,0.071524966,3,0,0,30.87,0.183233533,0.778443114,0.020359281,0.017964072,7005,129459,137586,0.485400814,0.136389044,0.168529905,0.008105087,0.027669089,835,1076,835,0.18627451,0.593627725,0.40273896,0.0019564,16.27,0.676,100.4,125,61.05872,60.14518,0,0,0
0.031548056,0.247248716,0.228539985,0.193690389,0.020176082,23,0.276325616,0.302091113,0.101941748,0.141896938,0.085884989,0.063480209,3,0,0,30.87,0.25149224,0.724631914,0.016713092,0,7005,129459,137586,0.58395353,0.079434851,0.130298273,0.012244898,0.057770801,2513,2889,2513,0.292496925,0.549921507,0.328257457,0.016169545,16.27,0.676,100.4,125,97.00129,95.49752,0.000397931,0.168371619,0.002563935
0.022811344,0.073982737,0.230579531,0.053637485,0.061035758,31,0.122112211,0.185478548,0.17029703,0.23960396,0.18019802,0.068646865,3,0,0,30.65,0.830018083,0.169981917,0,0,7005,129459,137586,0.38376819,0.12905339,0.075663282,0.013101867,0.044873895,1106,1190,1106,0.333170254,0.770062234,0.142155257,0.032427121,16.89,0.671,99.1,237,6.131691,6.042242,0.000904159,0.769451568,0.001545378
0.095575819,0.077338737,0.167173252,0.084430935,0.096926714,34,0.025487256,0.222638681,0.214392804,0.253373313,0.172038981,0.072338831,3,0,0,30.65,0.647081712,0.305058366,0.00311284,0.036575875,7005,129459,137586,0.530881442,0.089798322,0.055351097,0.011040777,0.074782865,2570,2851,2570,0.230984228,0.320771382,0.60341528,0.029000442,16.89,0.671,99.1,237,16.45109,16.09654,0.001945525,9.084387335,0.022000305
0.011597456,0.032173588,0.240553685,0.068836513,0.106621773,28,0.095132743,0.187610619,0.201327434,0.312389381,0.146460177,0.037610619,3,0,0,30.65,0.774390244,0.209857724,0.010670732,0.005081301,7005,129459,137586,0.583942131,0.118933333,0.066666667,0.024711111,0.035377778,1968,2243,1968,0.326021934,0.541155556,0.334222222,0.106133333,16.89,0.671,99.1,237,12.07814,11.90915,0.003556911,11.48619585,0.024663446
0.03540146,0.112408759,0.211678832,0.113138686,0.035766423,29,0.111904762,0.209126984,0.206349206,0.151984127,0.247619048,0.054761905,3,0,0,30.65,0.706887883,0.293112117,0,0,7005,129459,137586,0.488597329,0.068971508,0.085823489,0.009555247,0.025191105,1989,2042,1989,0.311599697,0.663829048,0.262682418,0.017546908,16.89,0.671,99.1,237,10.4041,10.13873,0.002011061,5.883617326,0.010634771
0.078621224,0.087141751,0.200619675,0.064678544,0.079783114,30,0.034719246,0.307758251,0.170595799,0.174882126,0.188169739,0.09987141,3,0,0,30.65,0.633707865,0.361797753,0.004494382,0,7005,129459,137586,0.478881584,0.07045045,0.131891892,0.010630631,0.031891892,1780,1892,1780,0.287056928,0.658198198,0.293153153,0,16.89,0.671,99.1,237,16.20495,15.84796,0.001685393,5.796361106,0.016924278
0.029764762,0.05568891,0.183389342,0.096495439,0.113298128,32,0.09463895,0.289934354,0.145514223,0.136761488,0.202954048,0.108315098,3,0,0,30.65,0.700440529,0.284455632,0,0,7005,129459,137586,0.238190139,0.094369018,0.050523036,0.022924549,0.034943245,1589,1605,1589,0.22917375,0.869352326,0.0585355,0.033830403,16.89,0.671,99.1,237,5.552702,5.348222,0.00188798,14.22936431,0.017585448
0.022836538,0.042467949,0.207932692,0.096153846,0.070512821,27,0.169391462,0.198910082,0.148955495,0.192098093,0.207084469,0.0835604,3,0,0,30.65,0.678359909,0.31571754,0,0,7005,129459,137586,0.322990957,0.065337132,0.05337132,0.010636277,0.030389364,2195,2262,2195,0.216100562,0.815954416,0.072744539,0.070465337,16.89,0.671,99.1,237,3.148354,2.839342,0.000911162,7.552706606,0.004516352
0.013796627,0.064384262,0.196218702,0.095043434,0.14665304,22,0.181204277,0.398987057,0.109735509,0.098480585,0.158131683,0.045582442,3,0,0,30.65,0.65773447,0.34226553,0,0,7005,129459,137586,0.185320749,0.114889906,0.095923261,0.010246348,0.031829082,1642,1746,1642,0.246395806,0.90058862,0.026596904,0.049051668,16.89,0.671,99.1,237,5.674125,5.308065,0.003045067,26.24815643,0.032469004
0.027516545,0.054336468,0.198537095,0.16091954,0.089167537,29,0.16066482,0.257617729,0.139691334,0.185199842,0.132963989,0.088246933,3,0,0,30.65,0.837433671,0.162566329,0,0,7005,129459,137586,0.212975322,0.077497828,0.099218071,0.011468288,0.047610773,2073,2245,2073,0.290232084,0.88479583,0.045873154,0.0196351,16.89,0.671,99.1,237,5.38323,5.331121,0.003859141,39.7186962,0.037152889
0.069745523,0.017907634,0.192742696,0.053251649,0.073986805,32,0.099947396,0.243029984,0.124671226,0.217254077,0.175170963,0.115728564,3,0,0,30.65,0.672193878,0.309311224,0.006377551,0.012117347,7005,129459,137586,0.454734325,0.104976526,0.075117371,0.003568075,0.034929577,1568,1588,1568,0.228070175,0.720375587,0.12657277,0.085633803,16.89,0.671,99.1,237,10.10443,9.871118,0.003826531,11.66623416,0.022137211
0.018857304,0.040810583,0.212777934,0.144103574,0.063045314,31,0.092654678,0.282231027,0.064004877,0.222493142,0.229198415,0.087168546,3,0,0,30.65,0.658209496,0.341790504,0,0,7005,129459,137586,0.323373928,0.086398743,0.112449273,0.023432386,0.050791988,2759,3039,2759,0.295499801,0.815159052,0.088493258,0.054588297,16.89,0.671,99.1,237,5.147799,5.120631,0.002537151,31.37944418,0.021146102
0.012929113,0.067766384,0.194382523,0.09674543,0.048149799,35,0.077783179,0.307729703,0.071463296,0.120077783,0.269324259,0.103062713,3,0,0,30.65,0.8581363,0.136300417,0.005563282,0,7005,129459,137586,0.180472822,0.083437111,0.03445413,0.004358655,0.01743462,1438,1504,1438,0.222027359,0.903071814,0.057285181,0.02241594,16.89,0.671,99.1,237,6.709018,6.557615,0.002086231,7.638951333,0.010637165
0.042310822,0.063873068,0.235964199,0.064279902,0.070382425,28,0.136069114,0.205183585,0.212526998,0.166306695,0.188336933,0.087257019,3,0,0,30.65,0.843527013,0.156472987,0,0,7005,129459,137586,0.541653595,0.065946349,0.070789866,0.018815201,0.055327869,1962,2179,1962,0.343171452,0.430327869,0.521609538,0.024031297,16.89,0.671,99.1,237,6.154444,6.046319,0.002038736,10.37908555,0.011899683
0.015,0.088076923,0.215769231,0.09,0.117692308,35,0.070154096,0.205190592,0.178426602,0.135847526,0.298053528,0.082319546,3,0,0,30.65,0.761904762,0.238095238,0,0,7005,129459,137586,0.424463868,0.093462806,0.085139587,0.021328247,0.054794521,2079,2195,2079,0.306381897,0.720998786,0.233223513,0.035547078,16.89,0.671,99.1,237,5.499588,5.329978,0,0,0
0.025542784,0.046615581,0.17816092,0.111749681,0.088122605,33,0.063165366,0.210787793,0.138396026,0.293825408,0.158977999,0.089425124,3,0,0,30.65,0.7312,0.2616,0,0.0072,7005,129459,137586,0.425180656,0.060589667,0.034081688,0.005680281,0.057073303,1250,1297,1250,0.359786184,0.722207195,0.227481742,0.035704625,16.89,0.671,99.1,237,7.892668,7.68482,0.0008,6.227760082,0.013295548
