Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.663,-117.235,427,6.293178,0,6.293178
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.665,-117.075,427,27.78186,0,27.78186
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.678,-117.154,427,1.978112,0.03109126,1.947021
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.656,-117.154,427,3.900191,0.05290218,3.847289
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.678,-117.189,427,2.024503,0,2.024503
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.657,-117.189,427,4.050042,0,4.050042
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.828,-117.085,427,14.18782,0.04566469,14.14216
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.787,-117.234,427,2.10719,0,2.10719
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.749,-117.25,427,10.91368,0.06712618,10.84656
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.749,-117.301,427,16.75662,0,16.75662
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.8,-117.308,427,17.23655,0,17.23655
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.812,-117.273,427,9.189906,0,9.189906
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.653,-117.337,427,8.518278,3.083976,5.434302
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.674,-117.381,427,0.6748167,0,0.6748167
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.705,-117.358,427,5.693241,0,5.693241
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.681,-117.347,427,2.822571,0,2.822571
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.715,-117.422,427,6.406781,0,6.406781
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.654,-117.414,427,11.69847,0,11.69847
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.564,-117.193,427,1.97264,0,1.97264
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.565,-117.172,427,0.9891451,0,0.9891451
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.516,-117.147,427,1.976757,0,1.976757
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.531,-117.136,427,1.262674,0,1.262674
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.529,-117.121,427,1.924108,0,1.924108
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.504,-117.134,427,0.6893522,0,0.6893522
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.489,-117.127,427,3.380199,0.009424368,3.370775
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.588,-117.225,427,1.736376,0,1.736376
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.584,-117.208,427,1.106116,0,1.106116
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.62,-117.111,427,5.699252,0,5.699252
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.918,-117.419,427,1.008115,0,1.008115
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.619,-117.1,427,2.743276,0,2.743276
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.59,-117.108,427,2.433855,0.03007195,2.403783
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.546,-117.121,427,1.826801,0,1.826801
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.512,-117.072,427,5.00697,0.002526267,5.004444
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.553,-117.086,427,15.37952,0,15.37952
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.456,-117.17,427,20.3997,0.009998116,20.3897
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.509,-117.107,427,1.367736,0,1.367736
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.495,-117.105,427,1.035455,0,1.035455
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.512,-117.132,427,0.40201,0,0.40201
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.519,-117.104,427,2.045973,0,2.045973
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.601,-117.259,427,1.197555,0,1.197555
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.958,-117.145,427,8.151851,0,8.151851
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.55,-117.313,427,24.55869,0.008112007,24.55058
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.644,-117.246,427,3.258457,0,3.258457
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.608,-117.235,427,3.057363,0,3.057363
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.611,-117.193,427,3.726453,0,3.726453
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.626,-117.222,427,7.759528,0,7.759528
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.943,-117.235,427,0.3934323,0,0.3934323
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.569,-117.157,427,2.37935,0.009647535,2.369702
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.944,-117.253,427,0.3904474,0,0.3904474
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.95,-117.253,427,0.3803612,0.000771818,0.3795894
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.677,-116.907,557,41.56793,0.01106762,41.55687
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.735,-117.005,427,0.7436903,0,0.7436903
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.954,-117.24,427,0.5004838,0,0.5004838
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.744,-116.952,557,0.3751894,0,0.3751894
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.751,-116.95,557,0.4697651,0,0.4697651
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.746,-116.937,557,0.6453447,0,0.6453447
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.748,-116.924,557,0.4933459,0,0.4933459
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.733,-116.939,557,0.7512135,0,0.7512135
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.733,-116.926,557,0.6747734,0,0.6747734
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.716,-116.989,557,1.952104,0,1.952104
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.703,-117.022,427,10.28311,0,10.28311
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.919,-117.257,427,0.6190469,0,0.6190469
24.41,3,18.4,0.378,5.26,95,3.9,21.9,1057,3172,33.748,-116.97,557,1.252287,0,1.252287
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.724,-117.933,427,0.5060765,0,0.5060765
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.723,-117.922,427,0.6639038,0.02241439,0.6414894
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.702,-117.934,427,1.74454,0.05647941,1.688061
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.694,-117.95,427,0.4874104,0,0.4874104
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.694,-117.974,427,0.7522332,0,0.7522332
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.709,-117.967,427,0.4930077,0,0.4930077
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.679,-117.976,427,0.5081946,0,0.5081946
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.742,-117.933,427,0.2376521,0,0.2376521
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.742,-117.924,427,0.2345103,0,0.2345103
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.741,-117.916,427,0.2213968,0.008435174,0.2129616
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.709,-117.959,427,0.5021827,0,0.5021827
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.708,-117.95,427,0.5110143,0,0.5110143
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.679,-117.994,427,0.541894,0,0.541894
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.665,-117.993,427,0.4277306,0,0.4277306
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.675,-118.005,246,0.7887322,0,0.7887322
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.667,-118.011,246,0.7022187,0.3721319,0.3300869
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.661,-118.004,246,0.3739025,0,0.3739025
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.707,-118.02,246,0.5426484,0,0.5426484
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.719,-118.015,246,0.5064653,0,0.5064653
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.726,-118.015,246,0.500405,0,0.500405
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.723,-118.028,246,0.5020305,0,0.5020305
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.727,-117.998,427,0.5052371,0,0.5052371
21.24,0,18.4,0.415,5.13,96.5,4,21.5,889,3192,33.719,-117.998,427,0.5129178,0,0.5129178
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.694,-118.002,246,1.362552,0.01145681,1.351095
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.697,-118.035,246,3.763282,0.8825582,2.880723
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.719,-118.046,246,0.2504737,0,0.2504737
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.75,-118.092,246,0.9002026,0.003237467,0.8969651
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.721,-118.075,246,1.042359,0.7838685,0.2584904
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.723,-118.048,246,0.4617531,0,0.4617531
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.72,-118.071,246,0.3833365,0.1125395,0.270797
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.721,-118.062,246,0.9402252,0.2494506,0.6907746
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.748,-118.007,246,1.249898,0,1.249898
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.752,-118.02,246,0.5128259,0,0.5128259
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.745,-118.034,246,2.054056,0.003758318,2.050297
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.737,-118.02,246,0.4947803,0,0.4947803
13.18,0,17.6,0.515,5.2,98.6,4.6,19.5,767,2841,33.737,-118.007,246,0.7466822,0.001477999,0.7452042
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.084,-122.193,124,117.592,4.937435,112.6545
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.098,-122.099,124,19.33527,0.1275651,19.20771
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.077,-122.09,124,1.329058,0,1.329058
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.128,-122.144,124,10.35783,0,10.35783
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.191,-122.095,124,56.49327,0.01112051,56.48215
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.094,-122.036,124,13.44436,0.1299655,13.31439
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.023,-122.065,124,8.42659,0.0126155,8.413974
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.018,-122.034,124,3.043711,0,3.043711
9.15,0,15.1,0.624,4.57,100.2,3.7,15.6,1239,1943,37.069,-122.011,124,9.560409,0,9.560409
16.15,0,15.7,0.52,5.08,97.9,3.7,17,1291,2248,37.094,-121.897,322,28.64535,0,28.64535
16.15,0,15.7,0.52,5.08,97.9,3.7,17,1291,2248,37.036,-121.962,322,7.392704,0,7.392704
16.15,0,15.7,0.52,5.08,97.9,3.7,17,1291,2248,37.034,-121.995,322,12.60313,0,12.60313
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.982,-121.988,246,0.4574365,0,0.4574365
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.976,-121.978,246,0.51717,0,0.51717
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.975,-121.993,246,0.4935579,0.006686904,0.486871
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.964,-121.989,246,0.9962297,0.3058485,0.6903812
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.963,-121.969,246,1.544863,0.749763,0.7950998
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.975,-121.964,246,1.019654,0,1.019654
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.978,-121.945,246,0.9196773,0.2012446,0.7184327
16.15,0,15.7,0.52,5.08,97.9,3.7,17,1291,2248,37.025,-121.92,322,12.11775,0,12.11775
16.15,0,15.7,0.52,5.08,97.9,3.7,17,1291,2248,37.027,-121.861,322,19.97509,0,19.97509
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.989,-121.934,246,2.141521,0,2.141521
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.976,-121.921,246,1.445207,0.5681208,0.8770867
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.972,-121.872,246,4.130419,0.7977434,3.332675
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.963,-121.875,246,1.015431,0,1.015431
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.955,-121.88,246,0.9575998,0,0.9575998
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.906,-121.82,246,17.82689,1.669967,16.15693
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.999,-121.796,246,41.02525,0.06752194,40.95773
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.951,-121.744,246,5.04471,0.3512178,4.693491
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.955,-121.782,246,3.132418,0.1605953,2.971822
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.945,-121.665,246,28.38215,0.1273106,28.25484
1.67,0,13.9,0.758,4.64,100.8,4.9,13.9,1469,1472,36.972,-122.004,76,1.005712,0.2775133,0.7281991
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.926,-121.756,246,1.143371,0,1.143371
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.902,-121.771,246,2.309928,0,2.309928
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.998,-121.979,246,1.512173,0,1.512173
13.41,0,15.1,0.575,4.77,98.8,4.3,16.4,1252,2011,36.999,-122,246,1.272838,0,1.272838
1.67,0,13.9,0.758,4.64,100.8,4.9,13.9,1469,1472,36.99,-122.06,76,1.875669,0,1.875669
1.67,0,13.9,0.758,4.64,100.8,4.9,13.9,1469,1472,36.969,-122.041,76,0.4054776,0,0.4054776
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.285,-121.958,856,67.37626,1.654558,65.7217
19.02,15,14.3,0.533,4.91,95.4,3.8,15.3,1887,1977,39.286,-122.394,538,418.2644,2.968248,415.2962
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.928,-120.007,1082,2.054418,0.2091496,1.845269
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.899,-120.008,1082,4.245771,0,4.245771
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.885,-120.026,1082,6.674938,0.01410547,6.660832
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.905,-119.949,1566,11.4966,0,11.4966
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.824,-119.964,1566,57.65967,0.1741421,57.48553
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.822,-121.027,513,68.38506,4.80132,63.58374
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.888,-120.733,1082,138.1302,0.1261508,138.004
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.897,-120.462,1082,480.8983,10.18466,470.7137
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.737,-121.078,513,7.417253,2.234347,5.182907
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.583,-120.997,1082,55.24848,0.006509297,55.24197
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.67,-121.088,513,3.185408,0,3.185408
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.695,-121.046,513,5.605218,0.1317693,5.473449
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.679,-121.056,513,3.049792,0,3.049792
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.687,-120.962,1082,9.481505,0,9.481505
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.64,-120.956,1082,26.60859,0.04992649,26.55867
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.663,-121.011,513,1.862361,0,1.862361
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.681,-121.011,513,2.244922,0.01374408,2.231178
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.664,-120.984,1082,0.8519437,0,0.8519437
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.684,-120.991,1082,1.038701,0.05728096,0.9814196
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.771,-120.932,1082,25.07909,0,25.07909
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.716,-120.887,1082,19.62782,0.09152514,19.53629
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.754,-120.844,1082,10.39645,0,10.39645
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.756,-120.76,1082,14.29029,0.05954429,14.23075
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.718,-120.777,1082,8.058799,0.002076844,8.056722
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.755,-120.69,1082,18.16096,0.2298443,17.93111
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.768,-120.557,1082,12.88864,0.03228471,12.85635
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.614,-120.531,1082,304.6688,0.06166824,304.6072
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.686,-120.713,1082,15.90262,0.02506073,15.87755
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.73,-120.616,1082,10.9172,0,10.9172
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.711,-120.578,1082,30.6664,0.7462119,29.92019
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.695,-120.815,1082,10.22355,0.0215557,10.20199
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.599,-120.877,1082,38.37118,0.009277649,38.3619
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.653,-120.775,1082,22.88863,0.03696156,22.85167
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.945,-119.937,1566,3.060342,0,3.060342
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.668,-121.05,513,3.077213,0,3.077213
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.934,-119.988,1566,1.251516,0,1.251516
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.94,-119.973,1566,4.233677,0.5738818,3.659795
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.924,-119.982,1566,0.4379059,0,0.4379059
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.737,-121.006,513,23.92261,0.06125202,23.86135
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.699,-121.096,513,1.465723,0,1.465723
19.79,45,12.4,0.486,5.21,89.5,3.7,13.6,2381,1626,38.94,-120.112,1082,77.94718,6.449018,71.49817
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.156,-121.62,856,1.749085,0.05232302,1.696762
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.146,-121.624,856,0.7977523,0,0.7977523
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.134,-121.628,856,0.6299558,0,0.6299558
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.136,-121.611,856,0.8952169,0.05278403,0.8424329
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.12,-121.629,856,0.5758401,0,0.5758401
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.123,-121.611,856,1.140007,0.02423139,1.115776
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.106,-121.625,856,0.6788549,0,0.6788549
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.085,-121.62,856,3.372694,0,3.372694
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.089,-121.602,856,3.182247,0.2039291,2.978318
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.134,-121.667,856,3.376936,0,3.376936
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.166,-121.637,856,4.852303,0.02396961,4.828333
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.278,-121.654,856,9.002947,0.03205768,8.970889
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.244,-121.706,856,40.72308,0.1501169,40.57296
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.209,-121.832,856,112.0183,0.2035531,111.8147
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.971,-121.779,513,189.5508,3.623814,185.927
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.036,-121.673,856,84.02231,0.7880006,83.23431
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.866,-121.528,513,132.8862,0.925173,131.961
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.12,-121.662,856,2.938753,0,2.938753
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.091,-121.662,856,8.865602,0,8.865602
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.163,-121.672,856,6.290562,0,6.290562
19.08,31,13,0.508,5.04,91.9,3.9,13.9,2237,1740,39.156,-121.639,856,0.9409144,0,0.9409144
22.33,110,9.8,0.484,5.14,84.4,3.9,11.6,3179,1234,38.63,-119.808,1566,743.1807,4.848382,738.3323
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.542,-121.551,513,0.9511086,0,0.9511086
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.446,-121.598,513,137.677,3.143367,134.5336
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.592,-121.744,513,53.15419,0.3968702,52.75732
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.554,-121.775,513,0.460162,0,0.460162
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.546,-121.738,513,0.8093806,0,0.8093806
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.558,-121.703,513,0.8472229,0.007814708,0.8394082
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.555,-121.722,513,1.109088,0,1.109088
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.672,-121.789,513,0.8875246,0,0.8875246
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.805,-121.848,513,220.5488,1.45603,219.0928
18.12,3,16,0.526,4.94,98.5,3.4,17.1,1368,2409,38.773,-122.159,270,322.5663,0.8391479,321.7272
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.592,-121.517,513,1.341584,0.09550431,1.24608
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.682,-121.592,513,25.94301,1.177408,24.7656
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.573,-121.523,513,1.258903,0.1155106,1.143392
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.567,-121.56,513,4.249578,0.3007779,3.9488
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.576,-121.531,513,0.7299508,0,0.7299508
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.545,-121.535,513,3.959095,0.2422741,3.716821
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.548,-121.572,513,1.959628,0.1182388,1.841389
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.505,-121.555,513,7.95848,0.5214213,7.437058
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.535,-121.781,513,5.276892,0,5.276892
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.553,-121.795,513,0.9464874,0.02387424,0.9226131
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.565,-121.751,513,0.4047081,0,0.4047081
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.576,-121.757,513,1.78865,0,1.78865
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.557,-121.78,513,0.3362162,0,0.3362162
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.551,-121.783,513,0.2500039,0,0.2500039
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.54,-121.704,513,1.317871,0,1.317871
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.543,-121.723,513,0.9239603,0,0.9239603
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.551,-121.745,513,0.7988427,0,0.7988427
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.554,-121.763,513,0.5105097,0,0.5105097
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.554,-121.756,513,0.3308849,0,0.3308849
18.73,6,15.4,0.484,5.07,95.7,3.6,16.6,1562,2286,38.688,-121.789,513,0.7530699,0,0.7530699
